,mc1,mc10,mc100,mc101,mc102,mc103,mc104,mc105,mc106,mc107,mc108,mc109,mc11,mc110,mc111,mc112,mc113,mc114,mc115,mc116,mc117,mc118,mc119,mc12,mc120,mc121,mc122,mc123,mc124,mc125,mc126,mc127,mc128,mc129,mc13,mc130,mc131,mc132,mc133,mc134,mc135,mc136,mc137,mc138,mc139,mc14,mc140,mc141,mc142,mc143,mc144,mc145,mc146,mc147,mc148,mc149,mc15,mc150,mc151,mc152,mc153,mc154,mc155,mc156,mc157,mc158,mc159,mc16,mc160,mc161,mc162,mc163,mc164,mc165,mc166,mc167,mc168,mc169,mc17,mc170,mc171,mc172,mc173,mc174,mc175,mc176,mc177,mc178,mc179,mc18,mc180,mc181,mc182,mc183,mc184,mc185,mc186,mc187,mc188,mc189,mc19,mc190,mc191,mc192,mc193,mc194,mc195,mc196,mc197,mc198,mc199,mc2,mc20,mc200,mc201,mc202,mc203,mc204,mc205,mc206,mc207,mc208,mc209,mc21,mc210,mc211,mc212,mc213,mc214,mc215,mc216,mc217,mc218,mc219,mc22,mc220,mc221,mc222,mc223,mc224,mc225,mc226,mc227,mc228,mc229,mc23,mc230,mc231,mc232,mc24,mc25,mc26,mc27,mc28,mc29,mc3,mc30,mc31,mc32,mc33,mc34,mc35,mc36,mc37,mc38,mc39,mc4,mc40,mc41,mc42,mc43,mc44,mc45,mc46,mc47,mc48,mc49,mc5,mc50,mc51,mc52,mc53,mc54,mc55,mc56,mc57,mc58,mc59,mc6,mc60,mc61,mc62,mc63,mc64,mc65,mc66,mc67,mc68,mc69,mc7,mc70,mc71,mc72,mc73,mc74,mc75,mc76,mc77,mc78,mc79,mc8,mc80,mc81,mc82,mc83,mc84,mc85,mc86,mc87,mc88,mc89,mc9,mc90,mc91,mc92,mc93,mc94,mc95,mc96,mc97,mc98,mc99
EX_pac_m,0.0,0.0,4.444307,0.0,0.060042,0.0,0.0,0.0,0.0,0.0,0.0,0.203997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097409,0.0,0.0,0.0,0.029676,0.198772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153666,0.0,0.107386,0.0,0.069006,0.181885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460822,0.0,0.0,0.0,0.0,0.0,0.0,0.801521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754777,0.0,0.0,0.069797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411404,0.0,0.0,0.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250888,0.0,0.0,3.703505,0.0,0.316552,0.0,0.0,0.048158,0.063927,0.0,0.0,0.037116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035798,0.0,0.133903,0.0,0.0,0.026104,0.067504
EX_pb_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pcresol_m,0.0,0.000231,0.191332,0.0,0.00025,0.000119,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000108,0.0,0.000121,0.0,0.000648,0.000335,0.0,0.0,0.0,0.0,0.0,0.0,0.000453,0.0,0.000114,0.000777,0.0,0.000383,0.0,0.0,0.0,0.0,0.000177,0.0,0.0,0.0,0.0,0.000649,0.000377,0.0,0.0,0.000707,0.0,0.000765,0.0,0.000519,0.000374,0.0,0.0,0.0,0.000142,0.00012,0.0,0.0,0.0,0.0,0.000322,0.000188,0.000474,0.000174,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.000142,0.0,0.000388,0.0,0.000436,0.0,0.0,0.000327,0.0,0.00052,0.000295,0.0,0.0,0.0,0.0,0.0,0.000853,0.0,0.000456,0.0,0.000389,0.0,0.0,0.000479,0.0,0.0,0.0,0.0,0.0,0.000481,0.000214,0.000621,0.00059,0.0,0.0,0.000435,0.0,0.000571,0.0,0.02204,0.0,0.0,0.000317,0.0,0.0,0.0,0.0,0.00054,0.000297,0.0,0.0,0.000379,0.0,0.0,0.0,0.0,0.0,0.000213,0.000292,0.0,0.0,0.000347,0.0,0.000338,0.0,0.000248,0.0,0.0,0.000237,0.0,0.0,0.000839,0.0,0.0,0.0,0.0,0.000302,0.0,0.0,0.0,0.0,0.000556,0.0,0.0,0.000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000308,0.00048,0.000533,0.000512,0.0,0.0,0.0,0.000436,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.000681,0.0,0.000583,0.0,0.0,0.000168,0.0,0.0,0.000751,0.000145,0.0,0.0,0.0,0.0,0.000983,0.000541,0.0,0.000409,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000136,0.0,0.0,0.0,0.0,0.0,0.000114,0.0004,0.0,0.0,0.000425,0.0,0.0,0.001217,0.0,0.0,0.0,0.0,0.0
EX_peamn_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pect_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_pecticgal_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ph2s_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_phe_L_m,1.026030999999989,139.68091200000003,116.515312,0.0686739999999872,143.45256500000005,86.96067900000003,155.86728900000003,2.0700480000000425,155.01789400000007,9.718747000000008,0.8345799999999599,121.92926699999998,1.2327860000000328,99.58566500000006,1.4944530000000211,129.11803499999996,1.7817989999999782,117.92508799999996,160.68623200000002,94.65555399999994,156.50918,33.19871699999999,0.9441630000000032,1.262155000000007,209.4919319999999,1.213102000000049,2.050559000000021,214.451192,2.3827179999999544,126.68351099999995,245.9834699999999,8.598472000000015,152.99411400000008,23.56892400000004,395.8244030000001,41.46672600000011,1.443742000000043,25.29074799999989,41.94435500000009,108.85979500000008,172.793582,0.1597259999999778,194.82368300000007,130.32770699999992,265.357397,4.265728999999965,91.23395200000004,2.798497999999995,199.22435799999997,1.6816870000000108,180.6963760000001,140.2363049999999,138.54443199999992,2.0898300000000063,17.650414999999953,137.47350699999993,109.508507,2.096226999999999,5.417210999999952,9.505466999999951,2.276959000000033,93.25348099999997,190.5216929999999,139.0610240000001,128.4722979999999,60.45341299999996,1.5870159999999487,0.8673400000000129,0.312422999999967,102.17414899999994,2.796575999999959,33.588111000000026,236.839557,2.988157000000001,166.4857219999999,1.8723589999999604,197.141349,2.9223160000000235,392.75857700000006,150.81324399999994,30.33157200000005,277.24363300000005,107.42905999999994,0.0802360000000135,0.1598350000000437,15.883884999999964,0.1597729999999728,64.05555600000002,241.36159700000007,28.079790999999886,129.23641399999997,2.6323099999999613,115.99856,1.836367999999993,2.39353200000005,214.66855400000009,153.2162800000001,0.2146599999999807,0.0335489999999936,8.327563000000055,22.205968999999985,166.5658780000001,185.15412100000003,227.7440770000001,268.903654,74.5690219999999,90.243925,187.148641,27.057919999999967,225.3557040000001,17.912371000000007,198.7421589999999,22.815240000000017,0.7709839999999986,177.00109900000007,35.27638700000011,2.1478550000000496,8.34387300000003,1.319636999999943,198.5443740000001,195.632472,10.902965999999992,3.1574530000000323,209.71652799999995,51.94331299999999,8.570859000000041,7.242747000000008,3.7796280000000015,61.139997,169.20536199999992,164.47993300000007,0.6007560000000467,240.156925,157.041696,6.006658000000016,219.69935800000007,5.655536999999981,185.497202,13.119217000000049,2.034057999999959,317.9793320000001,1.4888069999999516,17.095136000000025,204.847501,11.57952499999999,29.32907799999998,3.550418000000036,23.87120100000004,172.16968199999997,18.81232799999998,0.4311689999999544,0.5101110000000517,4.627988999999957,275.976326,0.6566719999999577,4.275818999999956,149.68566299999998,8.547660999999948,369.78658300000006,4.771382000000017,3.3502750000000106,0.4839930000000549,1.9718159999999896,4.457267999999999,0.4231240000000298,2.390121000000022,21.236256000000022,113.442632,227.3757700000001,127.30341900000008,227.6115709999999,83.1386379999999,2.707847000000015,0.3914270000000215,216.63023,9.484595000000011,372.2770089999999,1.4140630000000556,24.437484999999924,26.476006000000098,1.6306379999999765,156.75444599999992,186.47007400000007,0.2755359999999882,173.210192,2.458260999999993,11.176780000000008,75.85184600000002,8.040740000000028,6.477673999999979,299.678443,34.68442499999992,1.0597460000000185,0.4355259999999816,0.6584440000000313,1.922055999999997,277.17597,196.709517,155.82072700000003,160.86079300000006,24.75432099999989,6.854151999999999,218.21179099999995,1.940144000000032,11.930007000000046,3.1767059999999674,1.6247869999999691,0.6662900000000036,15.104078999999956,5.432700999999952,86.21129700000006,14.500745000000052,38.82062100000008,147.67402300000003,38.517382,1.2806769999999688,24.69273999999996,6.192588000000001,3.0517220000000407,73.47422299999994,156.59413300000006,0.685245000000009,6.396013000000039,200.173284,16.566284999999993,29.854374000000007,271.2357589999999,15.670380000000025,151.386344,117.92920099999992,4.87473,4.2674690000000055
EX_pheme_m,0.0019659999999994,0.003095,0.0034159999999996,0.0,0.002936,0.0033650000000005,0.0032160000000001,0.0034589999999994,0.0057069999999992,0.0032849999999999,0.0033630000000002,0.003546,0.0013889999999996,0.0041449999999993,0.0033530000000006,0.0034819999999999,0.0038800000000005,0.003209,0.0034980000000004,0.0026759999999992,0.0030599999999996,0.0038219999999995,0.0032879999999995,0.0032270000000007,0.0033440000000002,0.0016809999999995,0.0037990000000007,0.0028469999999991,0.0032949999999996,0.0889970000000008,0.0027919999999994,0.0033259999999994,0.0029780000000005,0.0034069999999992,0.0907420000000005,0.0034259999999992,0.0056229999999999,0.0032530000000008,0.0040289999999991,0.0042810000000006,0.0035319999999998,0.0033189999999994,0.0273640000000003,0.0030640000000001,0.0886809999999993,0.0032779999999998,0.0028459999999999,0.0032949999999996,0.0031619999999996,0.0172410000000002,0.0026340000000004,0.0029210000000006,0.0004519999999992,0.0034519999999993,0.0033030000000007,0.0748320000000006,0.0075199999999995,0.0035199999999999,0.0940940000000001,0.0034379999999991,0.0018700000000002,0.0030590000000003,0.0033130000000003,0.0028620000000003,0.0001230000000003,0.0023730000000004,0.0034369999999999,0.0044599999999999,0.003781,0.0031429999999996,0.0020729999999993,0.0033779999999996,0.0031370000000006,0.0029509999999994,0.0028109999999994,0.0037889999999993,0.0030199999999993,0.0041419999999998,0.0907839999999993,0.0030059999999991,0.0037140000000004,0.0027019999999993,0.0031719999999992,0.0034419999999997,0.0032929999999993,0.0034460000000002,0.0032230000000001,0.000534,0.0023879999999998,0.0009150000000008,0.0014739999999999,0.0033849999999997,0.0034379999999991,0.0034770000000001,0.0038239999999998,0.0028000000000005,0.0106809999999999,0.0037559999999992,0.0051819999999995,0.0038669999999996,0.0007590000000003,0.0032589999999999,0.0032219999999991,0.0027000000000008,0.0028670000000001,0.003349,0.0035340000000001,0.0032060000000004,0.0938219999999994,0.0028699999999997,0.0036909999999998,0.0027640000000008,0.003387,0.0036869999999993,0.0033659999999997,0.0035849999999992,0.0032859999999992,0.0037920000000006,0.0021970000000006,0.0028039999999993,0.0038660000000003,0.0035319999999998,0.0034810000000007,0.0029090000000007,0.0033910000000005,0.0033650000000005,0.0032990000000001,0.0030400000000003,0.0035199999999999,0.0426029999999997,0.0030990000000006,0.0036550000000001,0.0024390000000007,0.0033550000000008,0.0033209999999996,0.0031510000000007,0.0034179999999999,0.0031680000000005,0.0035059999999997,0.0006280000000007,0.0028939999999995,0.0033080000000005,0.0034150000000003,0.0024689999999996,0.0035640000000007,0.0973699999999997,0.0033039999999999,0.0035150000000001,0.0034019999999994,0.0032739999999993,0.0036620000000002,0.0032929999999993,0.0033279999999997,0.0027740000000004,0.0037629999999992,0.003489,0.0030140000000002,0.0033220000000007,0.0002929999999992,0.0035199999999999,0.0032940000000003,0.0036140000000006,0.0034799999999997,0.0027360000000005,0.0349959999999995,0.0026840000000003,0.0064309999999991,0.0030140000000002,0.002777,0.0028330000000007,0.0089070000000006,0.0035349999999993,0.0033589999999996,0.0032899999999997,0.0010609999999999,0.0035120000000006,0.0002200000000005,0.0084750000000006,0.00333,0.0144719999999995,0.0034290000000005,0.0028719999999999,0.0084079999999993,0.0322209999999998,0.0027799999999995,0.0032929999999993,0.0987360000000006,0.0045280000000005,0.0033860000000007,0.0001049999999995,0.0107049999999997,0.0033100000000008,0.0036839999999997,0.0040940000000002,0.0033089999999997,0.0034460000000002,0.0023169999999996,0.0057229999999997,0.0978929999999991,0.0029280000000007,0.072896,0.0036810000000002,0.0025399999999997,0.0032820000000004,0.0019369999999998,0.0068809999999999,0.0038309999999999,0.0039200000000008,0.0097539999999991,0.003451,0.0944950000000002,0.0533769999999993,0.0257970000000007,0.0034290000000005,0.0033379999999993,0.0025349999999999,0.0033200000000004,0.0033569999999993,0.0963239999999991,0.0035629999999997,0.0028109999999994,0.0034410000000004,0.0032899999999997,0.0031949999999998,0.0039709999999999,0.0957190000000007,0.0111889999999998,0.0033159999999998,0.0035109999999995,0.0019810000000006,0.0032630000000004,0.0007400000000004
EX_phppa_glc_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_phppa_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
